content,news_id,org_list
"上半年壽險台股操作績效揭曉，富邦人壽是今年上半年台股布局最多的壽險公司，部位達6,300億元，占其資金的137％，國泰人壽則以上半年台股年化投報率達248％，即上半年在台股「提現」逾500億元，堪稱壽險業台股操盤王。6月底國壽投資台股市值達4,990億元、占其可運用資金7％，國壽執行副總林昭廷表示，在8月這波台股較大回檔時，有逢低加碼，且因國壽6月底資本適足率達371％，是國壽十年來最佳體質，在加碼台股上有極大的彈性。近三年國壽台股部位曾達8％，以現在資金部位7兆多元來看，單是加碼1％，就是710億元左右，國壽台股占其可運用資金最高曾達117％，目前仍有極大加碼空間",285,"[(19, 23, 'ORG', '富邦人壽'), (62, 66, 'ORG', '國泰人壽'), (116, 118, 'ORG', '國壽'), (143, 145, 'ORG', '國壽'), (176, 178, 'ORG', '國壽'), (193, 195, 'ORG', '國壽'), (219, 221, 'ORG', '國壽'), (261, 263, 'ORG', '國壽')]"
"國泰金控25日舉行線上法說會，上半年稅後獲利915億元，創金控成立以來同期及全年獲利新高，每股稅後獲利666元，主要即是子公司國泰人壽上半年靠資本市場多頭行情，六個月內稅後獲利就達776億元，亦創國壽成立以來全年獲利新高，對國泰金貢獻度近85％。國壽在台股及國外股票都布局約新台幣4,000多億元，股票部位占國壽可運用資金132％，上半年國壽在國內外股票市場提現逾新台幣700億元，其中台股年化投報率248％，應是歷史最佳操作績效，國外股票年化投報率148％。國壽上半年已實現逾1,200億元的股債資本利得，今年實現資本利得應會創歷年新高；且國壽到6月底，淨值項下仍有1,347億元的未實現利益。6月底依市值計算，國壽台股部位仍有4,990億元左右，國外股票則有4,370億元。",285,"[(5, 9, 'ORG', '國泰金控'), (36, 38, 'ORG', '金控'), (70, 74, 'ORG', '國泰人壽'), (107, 109, 'ORG', '國壽'), (121, 124, 'ORG', '國泰金'), (132, 134, 'ORG', '國壽'), (163, 165, 'ORG', '國壽'), (178, 180, 'ORG', '國壽'), (239, 241, 'ORG', '國壽'), (280, 282, 'ORG', '國壽'), (316, 318, 'ORG', '國壽')]"
"根據路透社所做的分析，全球企業獲利在第二季創下歷史新高後，可能在第三季下滑，為18個月以來首見，主要因Delta新冠變種病毒擴散進一步壓縮了供應鏈，並導致勞動力成本升高。SEI首席市場策略師JamesSolloway表示，提振經濟復甦的大規模財政激勵措施，以及防疫限制措施鬆綁，帶動第二季消費需求高漲，而面臨供應中斷和庫存下滑的企業提高價格以抵消升高的投入成本，皆有利於企業獲利表現。報告指出，全球2,542家市值至少10億美元的企業，第二季合併淨利達到7,340億美元，創下歷史新高，但第三季估將下滑8%，跌至6782億美元。由於疫情捲土重來和嚴重的洪災打亂企業營運，中國7月工廠生產和零售銷售增長均急劇萎縮。另一方面，美國8月商業活動的擴張力道連續第三個月放緩。此外，長達數個月的晶片短缺問題迫使汽車製造商停工減產、讓智慧手機製造商不得不將晶片留給熱門機種，而這場晶片荒正逐漸演變成為一場新危機，因為在全球供應鏈扮演關鍵角色的亞洲國家近來疫情持續急升",286,"[(7, 10, 'ORG', '路透社')]"
富國銀行資產管理公司資深投資策略師BrianJacobson表示，供應鏈問題、勞動力問題和投入價格上漲，都可能削弱第三季的獲利增長。豐田汽車上周宣布其9月的全球產量將較原先計畫減少40%。蘋果公司上個月示警，已經削弱Mac和iPad銷售能力的全球晶片短缺問題，將開始波及iPhone生產，恐將導致9月季度的營收成長放緩。數據顯示，美國企業獲利在第二季成長124%後，第三季估將下滑72%。SEI首席市場策略師JamesSolloway表示，強勢美元可能打擊美國出口商，而利率進一步走跌則可能壓縮銀行業的獲利。歐洲和亞洲第三季企業獲利估將分別下跌103%和96%。以產業別來看，房地產、金融和非必需消費品產業第三季獲利估將分別下滑222%、188%和162%。第三季全球企業平均淨利潤，估將從第二季的1143%下滑1066%。法國巴黎銀行資產管理公司首席市場策略師DanielMorris表示，供應鏈瓶頸要不是導致投入品短缺，就是導致價格上漲。在某些情況下，企業能將上漲的成本轉嫁給客戶，但如果不行，其利潤就會受到擠壓。,286,"[(5, 15, 'ORG', '富國銀行資產管理公司'), (79, 83, 'ORG', '豐田汽車'), (107, 111, 'ORG', '蘋果公司'), (387, 399, 'ORG', '法國巴黎銀行資產管理公司')]"
工業電腦廠凌華今日召開股東常會，通過2020年財報及資本公積發放案，決議配息1元。董事長劉鈞表示，如何如期交貨是今年最大挑戰，但公司營運已熬過最痛苦時期，看好三大新成長動能均可望在今年顯現，將朝2025年營收達10億美元目標邁進。凌華受貿易戰及疫情影響，2020年合併營收衰退821％至9635億元，為近4年低點，毛利率3959％、營益率493％，較前年4086％、731％下滑。歸屬母公司稅後淨利衰退4502％至241億元，為近8年低點，每股盈餘112元。雖然訂單需求轉強，但凌華受缺料缺櫃及成本上漲逆風干擾，2021年上半年合併營收衰退596％至4356億元，為近7年低點。毛利率3841％、營益率064％分創近3年及同期低點。歸屬母公司稅後淨利衰退4004％至068億元、每股盈餘032元，雙創近12年低點。凌華董事長劉鈞表示，受到許多外在因素影響，使公司近2年在業績成長上未如公司及股東預期，去年營運不僅沒能持續成長、反而退步，對此要說聲向股東說聲抱歉。不過，公司看準未來營運將具備強勁成長動能，今年對此先做好基礎建設,288,"[(5, 12, 'ORG', '工業電腦廠凌華'), (120, 122, 'ORG', '凌華'), (258, 260, 'ORG', '凌華'), (390, 392, 'ORG', '凌華')]"
劉鈞表示，凌華致力提高管理效率及績效，除導入高階SAPERP系統整合公司資訊系統，並購置華亞園區不動產成立集團企業總部，整合分散各地承租的廠辦，以提升員工溝通與管理效率，優化產線生產與品質效能。同時，劉鈞指出，面板大廠友達去年成為凌華最大法人股東，在歷經1年磨合後，雙方合作方案更具體，加速公司對工業級顯示系統布局。其中，在醫療工衛電腦、多媒體顯示器及5G智慧工廠方面已有具體成效。展望後市，劉鈞認為，未來市場契機將聚焦5G專網＋各種智慧化設備，而邊緣AI、邊緣可視化、自主移動等新技術，將帶動智慧製造、機器人／自駕車、智慧醫療等三大新成長動能，均可望在今年起顯現，因此今年將是令人振奮的一年。但劉鈞也坦言，今年營運遭逢3項挑戰，首先為近3個月忙碌於台灣總部搬遷，期間又遇到疫情三級警戒，以及零組件缺料嚴峻。他表示，前7月已敲定全年、甚至明年部分訂單，因此今年最大挑戰不是訂單，而是如何解決缺料問題順利交貨。不過，劉鈞表示，凌華營運已熬過最痛苦時期，迄今到明年無論外在環境怎麼變化，公司內部「都已經準備好了」，將朝向挑戰2025年營收達10億美元目標邁進。,288,"[(10, 12, 'ORG', '凌華'), (53, 64, 'ORG', '華亞園區不動產成立集團'), (118, 120, 'ORG', '友達'), (124, 126, 'ORG', '凌華'), (421, 423, 'ORG', '凌華')]"
半導體研發實驗室龍頭廠閎康上半年稅後盈餘為26億元，創下歷年同期新高，每股盈餘為421元，累計前7月合併營收為1838億元，年增89%，由於南科第二實驗室即將於第3季啟用，加上半導體與車用發展等多項利多，閎康營收與獲利可望繼續攀升，下半年獲利持續看好。閎康今天召開股東會，閎康董事長謝詠芬在股東會中表示，隨著各大晶圓廠邁入先進製程、大陸自主化IC、全球第三代半導體、汽車電子等需求持續上揚，帶動閎康的營收與獲利持續攀升，由於閎康很早就察覺到全球半導體產業發展的趨勢將日益樂觀，因此早在2015年開始就進行國際化、高質量的實驗室布局，目前在台灣、上海、廈門和日本名古屋都設有實驗室，可服務全球頂尖的半導體供應鏈。閎康為台灣和大陸唯一擁有TOF-SIMS的獨立實驗室，除原有的第三代半導體的部分，因為具備更靈敏及3D立體成份磊晶檢測，可為客戶提供優於市場的VCSEL元件檢測解決方案，在未來眾多電子產品使用VCSEL3D感測技術和高功率元件的趨勢下，高質量的設備也將強化閎康與客戶間的黏著度,292,"[(5, 13, 'ORG', '半導體研發實驗室'), (13, 16, 'ORG', '龍頭廠'), (77, 84, 'ORG', '南科第二實驗室'), (109, 111, 'ORG', '閎康'), (133, 135, 'ORG', '閎康'), (143, 145, 'ORG', '閎康'), (204, 206, 'ORG', '閎康'), (312, 314, 'ORG', '閎康'), (454, 456, 'ORG', '閎康')]"
閎康109年合併營收為3061億元，年增2046%，稅後盈餘為385億元，年成長5714%，每股盈餘為618元，今天股東會通過每股配發現金股息45元，創下歷年新高。閎康著眼先進製程將成為接下來半導體產業的趨勢，從2015年開始進行海外擴張，大舉增加資本支出，每年約有6億元到8億元資金投入，使得公司須攤提大量的折舊費用；且該公司相較同業以快速的年限攤銷，因此毛利率一度從41%~45%下降至30%左右。但隨著過往五年投入設備折舊年限陸續到期、材料分析與故障分析等高毛利業務提升，今年上半年合併毛利率3555%已大幅優於去年同期的2707%。閎康上半年稅後盈餘為26億元，每股盈餘為421元，年增10537%，再創歷年同期新高，累計前7月合併營收為1838億元，年增89%；由於南科第二實驗室即將於第3季啟用，且大陸市場加大國內半導體與車用等發展等多項利多，閎康預估，營收與獲利可望繼續攀升，再創佳績。,292,"[(357, 364, 'ORG', '南科第二實驗室'), (397, 399, 'ORG', '閎康')]"
中鋼構7月營收1493億元，改寫近19個月新高；隨著目前鋼構產業供不應求，公司下半年營運可望比上半年更好，近期扮演中鋼集團的多頭指標，近12個交易日，股價由446元漲到今高594元，波段大漲逾3成。中鋼構股東會將在本周四舉行，且去年因業外挹注，獲利創新高，將發放每股現金股利28元，亦為歷年最高水準，中鋼構預計下周一除息，本月9日起買盤一路推升，近期股價頻創逾20年來新高。中鋼構上半年本業營運比去年同期上揚，法人看好，隨著半導體廠加快建廠速度、公共工程案持續推進，加上離岸風電水下基礎鋼構零件持續出貨，中鋼構到年底前營收、獲利可望維持高檔。中鋼構上半年營收7039億元，年增約957%，毛利率上揚至536%；營業淨利年增約1876%達103億元，只是去年上半年業外收益達3億元墊高基期，上半年淨利163億元，每股淨利083元，低於去年同期的164元,294,"[(5, 8, 'ORG', '中鋼構'), (64, 68, 'ORG', '中鋼集團'), (110, 116, 'ORG', '中鋼構股東會'), (161, 164, 'ORG', '中鋼構'), (198, 200, 'ORG', '中鋼'), (223, 227, 'ORG', '半導體廠'), (263, 265, 'ORG', '中鋼'), (282, 284, 'ORG', '中鋼')]"
中鋼構受惠電子廠房、商業大樓及原料倉庫鋼構廠房等工程收入增加，7月營收衝上1493億元、年增5393%，並帶動前7月營收達8531億元，年增幅度擴大至1539%。展望第三季，中鋼構可望持續受惠科技廠房、公共工程案下半年加快建置進度，加上承接沃旭大彰化離岸風電案的水下基礎鋼構零件持續出貨，中鋼構下半年營收、獲利可望再優於上半年，並推升全年營收、本業獲利較去年成長。中鋼構表示，目前在手鋼構訂單已看到明年上半年，訂單量超過22萬噸，產能持續滿載，隨著原物料漲價，公司亦保有調價空間，今年營收、獲利看穩。法人看好公司下半年業績比上年成長，預估中鋼構今年營收約年增一成，且因鋼構市場供不應求，毛利率提升，也將推升本業獲利優於去年。惟因中鋼構去年有處分崑山結構廠利益約4億元，墊高稅後淨利，去年每股淨利達326元高點；今年在業外回復正常下，整體稅後淨利、EPS將比去年下滑。,294,"[(100, 103, 'ORG', '中鋼構'), (157, 159, 'ORG', '中鋼'), (195, 198, 'ORG', '中鋼構'), (283, 285, 'ORG', '鋼構'), (327, 330, 'ORG', '中鋼構'), (335, 340, 'ORG', '崑山結構廠')]"
